,predict_adr
6247,31.87719
6248,20.073782
6249,31.431765
6250,150.28056
6251,98.7991
6252,89.91149
6253,11.772975
6254,11.772975
6255,11.772975
6256,29.913809
6257,11.772975
6258,34.57891
6259,29.913809
6260,41.4186
6261,29.913809
6262,11.772975
6263,78.641075
6264,47.736473
6265,34.57891
6266,188.61942
6267,100.85356
6268,41.4186
6269,28.794622
6270,47.736473
6271,25.867113
6272,74.99719
6273,74.99719
6274,74.99719
6275,74.99719
6276,133.06918
6277,11.384041
6278,74.99719
6279,34.57891
6280,76.99862
6281,16.920198
6282,11.772975
6283,47.736473
6284,121.91946
6285,47.736473
6286,29.913809
6287,11.772975
6288,104.57746
6289,11.772975
6290,74.99719
6291,11.772975
6292,100.85685
6293,108.21712
6294,97.33199
6295,191.52415
6296,103.468544
6297,-9.791941
6298,-16.826685
6299,-7.567167
6300,23.832748
6301,61.65557
6302,121.515434
6303,29.331839
6304,31.326822
6305,29.021566
6306,47.808613
6307,27.037138
6308,27.037138
6309,109.251114
6310,39.371178
6311,58.837708
6312,22.36399
6313,105.85849
6314,126.907166
6315,56.62256
6316,100.85685
6317,96.035225
6318,96.035225
6319,46.34962
6320,139.08562
6321,151.73402
6322,158.59987
6323,103.24569
6324,79.43782
6325,154.4821
6326,216.7884
6327,104.82269
6328,108.74962
6329,113.52946
6330,126.907166
6331,90.1938
6332,97.21652
6333,111.51821
6334,138.112
6335,121.85244
6336,65.077034
6337,80.05653
6338,30.90428
6339,30.90428
6340,60.821053
6341,113.554756
6342,121.39385
6343,138.3501
6344,92.38211
6345,149.36823
6346,30.90428
6347,209.9122
6348,46.146187
6349,90.22655
6350,87.97278
6351,87.20884
6352,87.97278
6353,127.32516
6354,74.28645
6355,118.97166
6356,103.31358
6357,84.379135
6358,30.90428
6359,147.39882
6360,32.83463
6361,32.83463
6362,27.176983
6363,84.18401
6364,94.054474
6365,99.92877
6366,52.283688
6367,26.56914
6368,32.399574
6369,36.14216
6370,29.200155
6371,77.28828
6372,98.006676
6373,73.31256
6374,98.006676
6375,30.643507
6376,31.00147
6377,30.90428
6378,30.90428
6379,100.85685
6380,94.979034
6381,96.035225
6382,93.42703
6383,102.68532
6384,100.85685
6385,102.68532
6386,100.85685
6387,100.85685
6388,100.85685
6389,100.85685
6390,100.85685
6391,78.58982
6392,153.55727
6393,94.979034
6394,102.68532
6395,100.85685
6396,100.85685
6397,101.76172
6398,100.85685
6399,94.979034
6400,100.85685
6401,94.979034
6402,100.85685
6403,100.85685
6404,94.979034
6405,94.979034
6406,102.68532
6407,100.85685
6408,100.85685
6409,153.81381
6410,100.85685
6411,100.85685
6412,100.85685
6413,101.753845
6414,102.68532
6415,102.68532
6416,95.96448
6417,100.85685
6418,100.85685
6419,94.979034
6420,94.979034
6421,102.68532
6422,69.04351
6423,94.979034
6424,100.85685
6425,138.24586
6426,100.85685
6427,114.207886
6428,96.035225
6429,113.36279
6430,96.035225
6431,96.035225
6432,128.9315
6433,96.035225
6434,96.035225
6435,96.035225
6436,96.035225
6437,96.035225
6438,96.035225
6439,94.979034
6440,96.035225
6441,81.87613
6442,96.035225
6443,200.6833
6444,81.87613
6445,96.035225
6446,132.80777
6447,96.035225
6448,96.035225
6449,96.035225
6450,94.979034
6451,120.7079
6452,94.979034
6453,102.68532
6454,102.68532
6455,100.85685
6456,89.318535
6457,100.85685
6458,150.07309
6459,94.979034
6460,96.035225
6461,96.035225
6462,113.84685
6463,94.979034
6464,94.979034
6465,100.85685
6466,85.80752
6467,143.42868
6468,101.753845
6469,102.68532
6470,138.58781
6471,94.979034
6472,136.14636
6473,96.02024
6474,80.217026
6475,120.04227
6476,76.964355
6477,108.59685
6478,99.74484
6479,99.40042
6480,101.07955
6481,101.07955
6482,86.61256
6483,64.51884
6484,99.6942
6485,82.77988
6486,68.87713
6487,99.6942
6488,89.67492
6489,143.91887
6490,82.40802
6491,131.04053
6492,117.4438
6493,148.17885
6494,53.07269
6495,103.02578
6496,102.916084
6497,72.88169
6498,79.81212
6499,127.47524
6500,153.81381
6501,80.893036
6502,105.57195
6503,139.84714
6504,119.334946
6505,68.35926
6506,102.28373
6507,119.334946
6508,119.334946
6509,123.829605
6510,140.34172
6511,242.69293
6512,119.334946
6513,160.33908
6514,-1.4168425
6515,29.800472
6516,91.54474
6517,91.54474
6518,91.54474
6519,91.54474
6520,96.030975
6521,120.2418
6522,130.02515
6523,145.50166
6524,133.98352
6525,91.54474
6526,91.54474
6527,91.54474
6528,103.59059
6529,91.54474
6530,137.65057
6531,93.98526
6532,49.219086
6533,93.98526
6534,169.63013
6535,14.860125
6536,55.545643
6537,82.84366
6538,118.45113
6539,77.62165
6540,151.55768
6541,91.54474
6542,91.54474
6543,145.50166
6544,91.54474
6545,129.37349
6546,148.50136
6547,108.05933
6548,102.40595
6549,63.07936
6550,116.42829
6551,77.20342
6552,102.50317
6553,63.07936
6554,79.55058
6555,63.07936
6556,63.07936
6557,125.649605
6558,63.07936
6559,129.71489
6560,30.997808
6561,152.59106
6562,151.4223
6563,103.59059
6564,126.411705
6565,116.67321
6566,78.90262
6567,91.54474
6568,152.76912
6569,123.05345
6570,91.54474
6571,91.54474
6572,91.54474
6573,109.61889
6574,117.901505
6575,144.15762
6576,152.59106
6577,111.062035
6578,91.54474
6579,93.086914
6580,123.08843
6581,107.50253
6582,85.06636
6583,63.07936
6584,83.56157
6585,153.55727
6586,159.42201
6587,80.537575
6588,93.729324
6589,113.39271
6590,119.767685
6591,119.48765
6592,80.10382
6593,104.3695
6594,143.3805
6595,34.56205
6596,82.49342
6597,103.37476
6598,103.468544
6599,97.642624
6600,112.14615
6601,214.42857
6602,49.219086
6603,53.645493
6604,49.219086
6605,131.97905
6606,49.219086
6607,112.14615
6608,165.54298
6609,49.219086
6610,34.56205
6611,49.219086
6612,34.56205
6613,49.219086
6614,34.56205
6615,134.71927
6616,166.92313
6617,106.19176
6618,106.19176
6619,131.71379
6620,151.48534
6621,152.76912
6622,85.84775
6623,186.13466
6624,83.10586
6625,64.82112
6626,64.82112
6627,107.39296
6628,78.90262
6629,83.56157
6630,133.11404
6631,83.10586
6632,108.59086
6633,42.301685
6634,83.10586
6635,125.90615
6636,18.73044
6637,106.878815
6638,122.435394
6639,126.88121
6640,106.19176
6641,121.45285
6642,79.52386
6643,126.411705
6644,37.460823
6645,183.21739
6646,81.2359
6647,139.73433
6648,161.39543
6649,93.67613
6650,16.073
6651,10.785804
6652,81.2359
6653,50.60825
6654,88.61401
6655,77.847305
6656,103.1028
6657,28.251316
6658,133.98352
6659,111.11568
6660,77.15965
6661,79.74856
6662,72.09012
6663,125.02811
6664,85.64793
6665,72.79995
6666,86.53727
6667,83.10586
6668,93.98526
6669,28.251316
6670,127.41306
6671,69.72786
6672,144.85919
6673,101.52161
6674,90.224365
6675,70.63019
6676,102.81999
6677,111.28036
6678,103.890816
6679,101.586494
6680,28.605387
6681,28.605387
6682,28.605387
6683,82.71331
6684,45.665714
6685,103.379555
6686,28.251316
6687,70.18235
6688,77.30685
6689,22.979717
6690,162.73618
6691,33.51847
6692,121.68828
6693,102.3707
6694,188.84909
6695,101.21499
6696,152.76912
6697,111.54963
6698,62.530575
6699,89.19749
6700,108.59086
6701,53.918118
6702,103.842094
6703,142.0643
6704,88.71303
6705,83.10586
6706,94.817406
6707,80.80997
6708,123.05345
6709,130.50647
6710,111.93212
6711,120.84281
6712,88.13472
6713,123.05345
6714,161.42613
6715,107.67574
6716,29.635153
6717,29.635153
6718,29.635153
6719,133.7897
6720,103.59059
6721,114.30383
6722,89.63779
6723,84.07616
6724,107.685356
6725,38.940063
6726,118.33161
6727,85.24559
6728,85.24559
6729,130.01382
6730,111.31291
6731,85.24559
6732,116.98936
6733,10.560736
6734,93.91105
6735,96.42331
6736,125.15664
6737,93.086914
6738,71.37236
6739,77.847305
6740,122.328186
6741,123.56586
6742,126.411705
6743,111.062035
6744,86.53727
6745,63.07936
6746,63.07936
6747,63.07936
6748,152.59106
6749,182.6066
6750,152.59106
6751,152.76912
6752,126.411705
6753,86.92374
6754,133.98352
6755,63.07936
6756,155.89029
6757,131.3547
6758,117.0244
6759,118.002525
6760,28.251316
6761,94.28638
6762,107.36966
6763,28.251316
6764,28.251316
6765,28.251316
6766,85.24559
6767,85.80602
6768,78.90262
6769,119.82874
6770,98.88612
6771,128.70547
6772,105.120346
6773,94.51247
6774,124.584595
6775,62.720592
6776,68.08657
6777,44.375156
6778,114.01304
6779,47.662636
6780,74.097984
6781,80.72792
6782,105.1526
6783,75.520676
6784,137.1995
6785,68.35395
6786,95.069374
6787,71.92665
6788,93.69927
6789,81.34082
6790,79.04055
6791,98.96926
6792,30.555773
6793,146.48819
6794,57.661755
6795,121.99725
6796,44.247604
6797,132.52551
6798,147.64694
6799,75.652756
6800,58.372047
6801,51.915333
6802,109.187325
6803,131.9369
6804,68.35395
6805,114.67634
6806,75.520676
6807,125.89328
6808,75.496284
6809,104.004135
6810,103.50707
6811,125.39622
6812,46.394463
6813,112.384155
6814,110.07617
6815,92.1128
6816,44.552505
6817,20.201336
6818,91.14272
6819,207.67299
6820,117.89611
6821,125.10484
6822,69.59617
6823,117.58267
6824,75.520676
6825,107.53989
6826,68.35395
6827,87.55007
6828,68.35395
6829,125.0772
6830,143.22742
6831,130.50647
6832,117.58267
6833,117.58267
6834,101.98625
6835,100.12008
6836,138.96056
6837,103.609215
6838,117.58267
6839,113.069275
6840,131.19122
6841,168.79585
6842,110.025955
6843,68.35395
6844,123.81313
6845,68.35395
6846,87.59397
6847,68.35395
6848,92.21622
6849,68.35395
6850,68.35395
6851,86.39005
6852,75.520676
6853,103.79899
6854,75.520676
6855,75.520676
6856,108.53751
6857,129.53285
6858,75.520676
6859,75.520676
6860,170.57632
6861,68.35395
6862,112.62563
6863,86.52922
6864,92.295616
6865,112.77093
6866,75.520676
6867,75.520676
6868,75.520676
6869,75.520676
6870,123.38062
6871,116.05915
6872,195.98778
6873,80.63578
6874,170.43036
6875,143.9393
6876,107.53989
6877,68.35395
6878,68.35395
6879,68.35395
6880,68.35395
6881,75.520676
6882,75.520676
6883,68.35395
6884,86.6079
6885,107.53989
6886,108.53751
6887,108.53751
6888,108.53751
6889,75.520676
6890,100.05694
6891,172.1359
6892,109.10709
6893,150.36458
6894,108.53751
6895,157.5651
6896,68.35395
6897,137.69507
6898,169.85718
6899,68.35395
6900,138.66623
6901,107.685356
6902,92.295616
6903,91.61479
6904,138.66623
6905,108.53751
6906,108.53751
6907,108.53751
6908,75.520676
6909,75.520676
6910,108.53751
6911,134.53041
6912,117.771194
6913,108.53751
6914,90.84109
6915,108.53751
6916,138.66623
6917,138.66623
6918,108.53751
6919,113.8796
6920,108.53751
6921,108.53751
6922,129.56122
6923,75.520676
6924,108.53751
6925,75.520676
6926,109.53976
6927,107.53989
6928,138.66623
6929,100.05694
6930,129.71576
6931,185.8806
6932,108.58362
6933,112.86716
6934,114.64672
6935,97.62741
6936,68.35395
6937,128.5811
6938,144.71956
6939,68.35395
6940,57.724648
6941,68.35395
6942,75.520676
6943,75.520676
6944,69.89755
6945,75.520676
6946,68.35395
6947,108.086555
6948,95.50786
6949,69.89755
6950,152.75333
6951,111.85543
6952,66.14522
6953,103.5529
6954,69.89755
6955,178.58205
6956,103.5529
6957,119.882324
6958,96.03005
6959,143.355
6960,154.17952
6961,124.27274
6962,187.68143
6963,69.89755
6964,98.60413
6965,167.90982
6966,106.054634
6967,107.53989
6968,75.520676
6969,114.68861
6970,91.8136
6971,100.005356
6972,95.96212
6973,92.08918
6974,57.45426
6975,105.47433
6976,137.50346
6977,138.54858
6978,132.64172
6979,68.35395
6980,138.17633
6981,68.35395
6982,68.35395
6983,79.49041
6984,130.68938
6985,68.35395
6986,112.86716
6987,130.68938
6988,114.64672
6989,117.752975
6990,75.520676
6991,91.74344
6992,81.81383
6993,68.35395
6994,86.6079
6995,79.51276
6996,49.240685
6997,42.584534
6998,139.31769
6999,67.41239
7000,134.50925
7001,81.10738
7002,69.17734
7003,-23.568886
7004,24.103523
7005,148.83427
7006,88.58611
7007,137.4863
7008,109.05769
7009,113.12753
7010,81.04368
7011,126.56235
7012,124.73376
7013,91.675
7014,130.76688
7015,146.16537
7016,109.56562
7017,22.177338
7018,125.91745
7019,142.46638
7020,88.58611
7021,125.10484
7022,125.10484
7023,124.783005
7024,122.719765
7025,81.93034
7026,81.93034
7027,84.66493
7028,48.015686
7029,87.16022
7030,140.94827
7031,103.79899
7032,91.55456
7033,96.010475
7034,87.95566
7035,3.3295386
7036,147.44057
7037,120.6147
7038,83.47288
7039,87.95566
7040,87.95566
7041,96.68367
7042,96.46904
7043,91.55793
7044,92.97282
7045,45.321087
7046,44.306637
7047,88.034454
7048,76.81992
7049,81.10738
7050,96.62896
7051,124.85729
7052,78.193825
7053,89.637
7054,76.245346
7055,89.31429
7056,113.125725
7057,15.194928
7058,29.269676
7059,93.72697
7060,84.104576
7061,86.284966
7062,27.00824
7063,96.62896
7064,42.33786
7065,47.725674
7066,50.173706
7067,159.91782
7068,77.32523
7069,56.937553
7070,54.159294
7071,105.120346
7072,81.93034
7073,54.265507
7074,24.59428
7075,57.21956
7076,35.19524
7077,97.65422
7078,87.989426
7079,53.262527
7080,109.887024
7081,84.93635
7082,84.93635
7083,90.0247
7084,125.23037
7085,110.97358
7086,83.96071
7087,90.0247
7088,85.68666
7089,90.0247
7090,126.62753
7091,165.22707
7092,99.977425
7093,84.93635
7094,104.57322
7095,171.40868
7096,92.03353
7097,128.70888
7098,114.3087
7099,117.166016
7100,117.166016
7101,117.166016
7102,97.498474
7103,135.59341
7104,123.29774
7105,56.6716
7106,142.03894
7107,106.19844
7108,120.34191
7109,76.62584
7110,169.58171
7111,134.6198
7112,137.1995
7113,137.1995
7114,129.56122
7115,105.41307
7116,125.10484
7117,86.614525
7118,90.09461
7119,86.614525
7120,160.58495
7121,119.2578
7122,110.07617
7123,158.8873
7124,130.85712
7125,76.98834
7126,80.950905
7127,133.41296
7128,125.10484
7129,165.22707
7130,117.784546
7131,148.40675
7132,52.25085
7133,92.95543
7134,41.62738
7135,28.037798
7136,49.03814
7137,95.383354
7138,49.03814
7139,49.03814
7140,77.14848
7141,80.88458
7142,121.76778
7143,49.03814
7144,52.25085
7145,78.4987
7146,42.842976
7147,62.24519
7148,101.8439
7149,59.356396
7150,22.165493
7151,12.607649
7152,59.356396
7153,53.58598
7154,59.356396
7155,25.92002
7156,12.607649
7157,102.22134
7158,56.282505
7159,38.75472
7160,53.58598
7161,22.972464
7162,59.356396
7163,56.282505
7164,25.92002
7165,12.607649
7166,12.607649
7167,59.356396
7168,12.607649
7169,32.595184
7170,12.157684
7171,12.607649
7172,12.607649
7173,25.92002
7174,59.356396
7175,53.58598
7176,19.506311
7177,131.10011
7178,99.84114
7179,76.37489
7180,155.41725
7181,116.449814
7182,100.8456
7183,96.70202
7184,108.59086
7185,160.34094
7186,101.40945
7187,97.76001
7188,45.556896
7189,46.33739
7190,104.162796
7191,87.18208
7192,88.49527
7193,96.99748
7194,47.71565
7195,64.72421
7196,104.162796
7197,101.466225
7198,92.96167
7199,94.560074
7200,127.75082
7201,130.76816
7202,126.72421
7203,189.52032
7204,131.10011
7205,66.42119
7206,76.37489
7207,59.550674
7208,111.45359
7209,131.10011
7210,64.72421
7211,55.27411
7212,77.805244
7213,140.18799
7214,88.568954
7215,62.040863
7216,103.59059
7217,110.755905
7218,115.78066
7219,110.385376
7220,82.184364
7221,97.374626
7222,146.90535
7223,79.63001
7224,137.14859
7225,79.63001
7226,118.24317
7227,147.15282
7228,109.028725
7229,83.10217
7230,128.96997
7231,219.27464
7232,119.040825
7233,124.50909
7234,125.233246
7235,153.90417
7236,103.66743
7237,121.52907
7238,126.594406
7239,99.787
7240,104.47467
7241,135.18623
7242,135.18623
7243,140.78795
7244,86.78374
7245,86.398384
7246,109.028725
7247,103.53043
7248,95.627914
7249,2.715083
7250,5.516813
7251,112.1095
7252,92.230225
7253,123.561455
7254,105.07022
7255,90.42398
7256,74.11518
7257,119.83719
7258,90.42398
7259,89.92386
7260,110.00656
7261,121.01175
7262,88.568954
7263,74.79222
7264,128.51418
7265,135.40918
7266,83.5773
7267,118.66344
7268,79.43782
7269,94.560074
7270,110.343704
7271,98.48283
7272,12.70602
7273,103.53043
7274,88.568954
7275,99.394875
7276,88.568954
7277,84.632484
7278,110.31993
7279,153.3816
7280,59.356396
7281,121.600555
7282,-5.173571
7283,55.353996
7284,64.26893
7285,34.15238
7286,55.0651
7287,55.0651
7288,-5.173571
7289,45.418053
7290,38.256527
7291,-11.1024885
7292,85.37117
7293,53.344078
7294,84.75672
7295,131.63571
7296,54.696163
7297,46.581963
7298,45.378777
7299,35.456493
7300,-5.173571
7301,10.12546
7302,-11.1024885
7303,18.692924
7304,22.972464
7305,72.12214
7306,10.12546
7307,93.11343
7308,51.83699
7309,56.870594
7310,146.46613
7311,120.122284
7312,129.64876
7313,40.27396
7314,35.456493
7315,107.07627
7316,2.9269624
7317,130.03906
7318,110.0465
7319,128.36511
7320,137.15767
7321,110.0465
7322,123.33412
7323,110.0465
7324,110.0465
7325,146.90535
7326,110.0465
7327,110.0465
7328,110.0465
7329,110.0465
7330,85.94669
7331,110.0465
7332,110.0465
7333,110.0465
7334,110.0465
7335,96.18854
7336,107.86689
7337,118.933975
7338,110.0465
7339,110.0465
7340,110.0465
7341,103.23883
7342,106.06189
7343,153.3816
7344,187.33275
7345,103.004684
7346,79.32574
7347,99.693306
7348,123.33412
7349,38.40495
7350,118.933975
7351,89.75376
7352,110.0465
7353,111.59376
7354,80.74978
7355,95.55505
7356,66.74259
7357,157.45166
7358,43.49825
7359,85.37556
7360,120.55623
7361,110.79601
7362,85.37556
7363,100.33901
7364,103.34862
7365,60.401337
7366,92.55878
7367,66.795074
7368,66.795074
7369,99.87242
7370,94.788994
7371,136.11989
7372,110.444405
7373,67.27782
7374,90.87426
7375,89.55967
7376,120.43866
7377,89.55967
7378,92.55878
7379,97.218994
7380,77.93985
7381,125.22339
7382,125.22339
7383,94.089935
7384,70.007065
7385,93.197784
7386,110.9409
7387,5.751071
7388,126.560074
7389,142.94464
7390,110.54437
7391,74.496895
7392,3.9692125
7393,110.38988
7394,85.512634
7395,36.361595
7396,120.75818
7397,36.361595
7398,169.43246
7399,128.07097
7400,120.613785
7401,109.14622
7402,134.17964
7403,36.361595
7404,118.97166
7405,38.243324
7406,110.32363
7407,169.18884
7408,11.156794
7409,36.361595
7410,36.361595
7411,109.14622
7412,36.361595
7413,73.62769
7414,60.939087
7415,121.91946
7416,36.361595
7417,36.361595
7418,36.361595
7419,99.860596
7420,36.361595
7421,74.22837
7422,56.059513
7423,123.19643
7424,134.2332
7425,94.089935
7426,106.00195
7427,77.55106
7428,113.50112
7429,36.361595
7430,102.69513
7431,159.45247
7432,36.361595
7433,106.35296
7434,121.56258
7435,100.56598
7436,81.08335
7437,62.960594
7438,69.66247
7439,85.1824
7440,96.16577
7441,85.37556
7442,76.24125
7443,69.66247
7444,119.35883
7445,126.98237
7446,48.614777
7447,74.231895
7448,73.3392
7449,102.99385
7450,36.361595
7451,36.361595
7452,26.935846
7453,42.798016
7454,84.77503
7455,85.37556
7456,85.37556
7457,116.388
7458,85.37556
7459,85.1824
7460,93.61432
7461,96.87137
7462,93.61432
7463,85.37556
7464,130.5056
7465,106.585625
7466,102.99385
7467,105.01174
7468,1.9599175
7469,78.25852
7470,58.257236
7471,31.266766
7472,55.307262
7473,5.2538977
7474,57.852806
7475,38.99285
7476,37.897022
7477,69.11554
7478,59.25534
7479,4.900976
7480,58.123627
7481,150.54788
7482,74.54688
7483,117.459526
7484,70.222855
7485,66.75434
7486,73.91676
7487,70.16557
7488,4.900976
7489,48.264236
7490,73.91676
7491,38.747986
7492,3.3331509
7493,39.581295
7494,58.23859
7495,58.257236
7496,31.400377
7497,31.400377
7498,58.23859
7499,58.23859
7500,107.38105
7501,84.073654
7502,64.66161
7503,58.257236
7504,58.257236
7505,118.48811
7506,58.257236
7507,61.67062
7508,31.266766
7509,41.113068
7510,31.400377
7511,31.266766
7512,58.257236
7513,58.257236
7514,82.48885
7515,73.91676
7516,58.257236
7517,61.26619
7518,37.681038
7519,58.23859
7520,75.467995
7521,105.149315
7522,55.11941
7523,130.75523
7524,80.11431
7525,80.11431
7526,125.95572
7527,125.95572
7528,125.95572
7529,125.95572
7530,88.17016
7531,80.11431
7532,120.66529
7533,80.11431
7534,80.11431
7535,80.11431
7536,125.95572
7537,120.66529
7538,55.11941
7539,125.95572
7540,80.11431
7541,49.05056
7542,125.95572
7543,125.95572
7544,125.95572
7545,125.95572
7546,76.055786
7547,125.95572
7548,125.95572
7549,53.507366
7550,77.28828
7551,73.79308
7552,72.00436
7553,58.257236
7554,6.7205973
7555,29.136593
7556,72.38375
7557,95.128456
7558,29.136593
7559,113.269035
7560,82.48885
7561,81.46855
7562,78.670654
7563,77.06502
7564,86.02409
7565,80.11431
7566,125.95572
7567,80.11431
7568,80.11431
7569,125.95572
7570,75.84059
7571,119.80884
7572,58.257236
7573,94.90103
7574,52.518963
7575,92.585655
7576,92.585655
7577,144.28242
7578,174.16788
7579,83.40564
7580,126.87354
7581,211.64703
7582,62.643463
7583,136.63486
7584,211.64703
7585,95.868996
7586,74.71121
7587,114.95227
7588,20.116714
7589,20.116714
7590,124.75434
7591,20.116714
7592,23.34836
7593,124.75434
7594,36.231987
7595,105.61845
7596,44.49683
7597,64.28908
7598,78.932976
7599,65.8072
7600,110.11955
7601,133.80475
7602,110.11955
7603,136.2686
7604,102.70124
7605,92.433815
7606,164.64645
7607,131.71895
7608,117.073875
7609,79.75911
7610,61.881084
7611,124.75434
7612,50.927
7613,85.242744
7614,83.087524
7615,112.64206
7616,91.94901
7617,126.755394
7618,101.07955
7619,82.48885
7620,124.75434
7621,107.01897
7622,107.01897
7623,118.48444
7624,69.59145
7625,45.158978
7626,88.091095
7627,111.312874
7628,74.193924
7629,111.74928
7630,123.227486
7631,102.11661
7632,115.43673
7633,118.97166
7634,67.12299
7635,151.0445
7636,101.56202
7637,95.868996
7638,95.868996
7639,116.5013
7640,95.868996
7641,69.7724
7642,50.988518
7643,89.65407
7644,72.09769
7645,99.771515
7646,50.201714
7647,121.22214
7648,91.434425
7649,128.0488
7650,42.719345
7651,139.3624
7652,85.1824
7653,29.828127
7654,60.421894
7655,40.181515
7656,68.053345
7657,103.3358
7658,67.35871
7659,99.36751
7660,78.8701
7661,87.22657
7662,78.8701
7663,67.35871
7664,120.18131
7665,67.35871
7666,119.79982
7667,78.8701
7668,67.35871
7669,121.07928
7670,67.35871
7671,78.8701
7672,12.940218
7673,107.03238
7674,120.18131
7675,67.35871
7676,77.98626
7677,83.33983
7678,61.263596
7679,113.083626
7680,32.755497
7681,32.755497
7682,12.940218
7683,12.940218
7684,74.69917
7685,12.940218
7686,43.27389
7687,219.28218
7688,146.73268
7689,132.9599
7690,139.60924
7691,249.57553
7692,12.940218
7693,12.940218
7694,111.04979
7695,148.03539
7696,67.35871
7697,11.897822
7698,67.35871
7699,125.95572
7700,34.35929
7701,125.95572
7702,132.9738
7703,100.082886
7704,116.76347
7705,123.64332
7706,136.95352
7707,125.95572
7708,125.95572
7709,100.082886
7710,125.95572
7711,187.68143
7712,100.082886
7713,125.95572
7714,87.22657
7715,125.95572
7716,33.729942
7717,105.833405
7718,100.082886
7719,125.95572
7720,100.082886
7721,107.03238
7722,100.082886
7723,125.95572
7724,125.95572
7725,100.082886
7726,117.54725
7727,67.35871
7728,100.082886
7729,78.8701
7730,67.35871
7731,66.409874
7732,66.409874
7733,66.409874
7734,22.004662
7735,66.409874
7736,66.409874
7737,117.164185
7738,66.409874
7739,83.7402
7740,84.40139
7741,66.409874
7742,63.72093
7743,115.00679
7744,171.24907
7745,97.05407
7746,66.409874
7747,127.54051
7748,66.409874
7749,62.022522
7750,66.409874
7751,119.59678
7752,83.80236
7753,83.80236
7754,106.57673
7755,76.964355
7756,119.88764
7757,150.54788
7758,142.94464
7759,76.37931
7760,69.89968
7761,82.48885
7762,64.66333
7763,82.48885
7764,82.40802
7765,134.3992
7766,83.7402
7767,83.7402
7768,83.7402
7769,126.50309
7770,222.86414
7771,83.7402
7772,118.97152
7773,62.022522
7774,109.25789
7775,97.05407
7776,86.55039
7777,128.97768
7778,98.309746
7779,95.41825
7780,95.41825
7781,111.195564
7782,84.40139
7783,87.41081
7784,108.36413
7785,178.39606
7786,88.830025
7787,127.558556
7788,85.60598
7789,88.96454
7790,123.53594
7791,115.22542
7792,102.38709
7793,93.29801
7794,88.96454
7795,88.96454
7796,127.18219
7797,75.43365
7798,80.4406
7799,115.22542
7800,53.506657
7801,85.60598
7802,85.60598
7803,84.51034
7804,84.51034
7805,85.60598
7806,104.66962
7807,85.60598
7808,94.15924
7809,83.7402
7810,83.7402
7811,136.39995
7812,121.941246
7813,85.60598
7814,85.60598
7815,77.50081
7816,179.90736
7817,85.60598
7818,83.7402
7819,83.7402
7820,125.10484
7821,85.60598
7822,85.60598
7823,83.7402
7824,32.020298
7825,15.193489
7826,82.48885
7827,131.06255
7828,188.90343
7829,92.95991
7830,128.72113
7831,61.488186
7832,140.68857
7833,74.2144
7834,68.0566
7835,60.22929
7836,143.42868
7837,134.81943
7838,157.9888
7839,61.488186
7840,94.912575
7841,65.62938
7842,123.81241
7843,76.44393
7844,162.6822
7845,47.662636
7846,157.43387
7847,120.940445
7848,131.06255
7849,130.60562
7850,75.89452
7851,70.08642
7852,80.23302
7853,76.34056
7854,76.834015
7855,127.08883
7856,64.790535
7857,68.200714
7858,64.790535
7859,68.200714
7860,68.200714
7861,64.790535
7862,64.790535
7863,67.888824
7864,62.321365
7865,100.26211
7866,86.48449
7867,89.87125
7868,100.26211
7869,89.87125
7870,64.790535
7871,86.222786
7872,131.8801
7873,-3.388488
7874,77.35361
7875,80.07431
7876,80.07431
7877,80.07431
7878,80.07431
7879,95.69216
7880,83.7402
7881,154.16447
7882,154.16447
7883,80.20984
7884,154.16447
7885,136.28001
7886,83.7402
7887,132.1864
7888,180.62341
7889,83.7402
7890,92.99253
7891,53.473415
7892,83.7402
7893,117.957634
7894,132.1864
7895,112.433136
7896,95.69216
7897,68.137436
7898,-2.2091417
7899,16.485786
7900,65.62938
7901,109.87061
7902,87.32026
7903,92.99253
7904,118.93125
7905,81.87613
7906,-4.868126
7907,94.085655
7908,101.108444
7909,79.208694
7910,75.08856
7911,114.2159
7912,74.2144
7913,90.833
7914,116.94712
7915,91.57661
7916,90.833
7917,89.30874
7918,118.36133
7919,118.76372
7920,73.82381
7921,75.89452
7922,129.67874
7923,81.498375
7924,57.708057
7925,65.30569
7926,49.80312
7927,51.538673
7928,29.214607
7929,41.544395
7930,39.25031
7931,71.43567
7932,49.443356
7933,77.29675
7934,130.36816
7935,191.5331
7936,78.61387
7937,78.61387
7938,66.98002
7939,125.43809
7940,91.200134
7941,140.92635
7942,124.997246
7943,78.35969
7944,66.98002
7945,123.068504
7946,144.6511
7947,125.78292
7948,78.61387
7949,125.78292
7950,125.43809
7951,91.200134
7952,101.795074
7953,96.37514
7954,117.50849
7955,186.18192
7956,69.66247
7957,148.50136
7958,124.53279
7959,151.5085
7960,68.2297
7961,119.68685
7962,112.5968
7963,88.72718
7964,112.5968
7965,112.5968
7966,71.20139
7967,70.385605
7968,122.82595
7969,76.235634
7970,120.008446
7971,201.81122
7972,155.32722
7973,101.795074
7974,112.5968
7975,91.200134
7976,126.411705
7977,122.38075
7978,95.61901
7979,98.534706
7980,77.79972
7981,73.23949
7982,80.64751
7983,55.447712
7984,84.700714
7985,80.418015
7986,97.891396
7987,77.26055
7988,98.125305
7989,101.03529
7990,48.127575
7991,2.8218431
7992,51.448765
7993,51.448765
